caseid,totalnewsbinary,totalnewscount,totalnewsfncount2016def,totalvisits,totalProTrumpFNbinary_ag80,totalProClintonFNbinary_ag80,totalProTrumpFNcount_ag80,totalProClintonFNcount_ag80,totalFakeNewsbinary,totalFakeNewscount,mfb,diet_mean,count,weight,decile,totalnewsfncount2018def,totalProRepFNbinary,totalProDemFNbinary,totalProRepFNcount,totalProDemFNcount,totalfakebinary18,totalfakecount18
394952025,1,16,16,8376,0,0,0,0,0,0,0,0.044343281365998514,8376,0.707859625353596,8,16,0,0,0,0,0,0
394952026,1,68,68,34498,0,0,0,0,0,0,0.00426111658646878,0.05427500597086219,34498,0.352686666385079,9,68,0,0,0,0,0,0
394952027,1,395,395,133619,0,0,0,0,0,0,0.013351394636990244,0.08835007173601148,133619,1.17971475891672,10,395,0,0,0,0,0,0
394952028,1,2,2,3147,0,0,0,0,0,0,0.07086113759135684,0.05381425061425062,3147,0.473890793421208,9,2,0,0,0,0,0,0
394952029,1,2139,2211,9246,1,0,72,0,1,72,8.652390222799049e-4,0.2851767676767677,9246,2.0329164427252,10,2211,1,0,72,0,1,72
394952032,1,61,61,33707,0,0,0,0,0,0,0.0013350342658794909,0.032400757575757576,33707,2.61648004676415,7,61,0,0,0,0,0,0
394952035,1,72,72,6567,0,0,0,0,0,0,6.091061367443277e-4,0.02478516129032258,6567,0.732372038513054,6,72,0,0,0,0,0,0
394952037,1,20,20,21955,0,0,0,0,0,0,0.020496470052379867,0.034367025089605735,21955,1.23601354305474,7,20,0,0,0,0,0,0
394952039,1,7,7,8857,0,0,0,0,0,0,0,0.0357136546184739,8857,0.405529862029523,7,7,0,0,0,0,0,0
394952043,1,11,11,31017,0,0,0,0,0,0,8.060096076345229e-4,0.02468284789644013,31017,1.29947715553678,6,11,0,0,0,0,0,0
394952046,1,79,79,13444,0,0,0,0,0,0,0.005801844689080631,-0.05809367816091954,13444,1.16065885681337,3,79,0,0,0,0,0,0
394952048,1,382,383,9902,1,0,1,0,1,1,0.07089476873358917,-0.11848260135135136,9902,0.568168412798126,2,383,1,0,1,0,1,1
394952050,1,113,113,2917,0,0,0,0,0,0,0.17792252314021254,0.027340867579908675,2917,0.884194921730423,7,113,0,0,0,0,0,0
394952053,1,1132,1132,30225,0,0,0,0,0,0,0.0034077750206782465,-0.2168942544697101,30225,0.73485720752492,1,1147,1,1,1,14,1,15
394952059,1,6,6,27110,0,0,0,0,0,0,0.036075248985614164,0.017037499999999997,27110,2.88420988729873,6,6,0,0,0,0,0,0
394952060,0,0,0,596,0,0,0,0,0,0,0.0050335570469798654,0.0362,596,0.484389645326218,7,0,0,0,0,0,0,0
394952061,1,7,7,24418,0,0,0,0,0,0,0.04545826849045786,0.03142580645161291,24418,2.48812137029106,7,7,0,0,0,0,0,0
394952062,1,7,7,58530,0,0,0,0,0,0,0.002853237655902956,0.02395284090909091,58530,0.688152691932638,6,7,0,0,0,0,0,0
394952064,1,14,76,4933,1,0,62,0,1,62,0,0.26453846153846156,4933,0.375122719819658,10,76,1,0,62,0,1,62
394952065,1,18,18,1597,0,0,0,0,0,0,0.024420788979336257,0.0133,1597,0.883077975201553,6,18,0,0,0,0,0,0
394952069,1,2521,2521,16015,0,0,0,0,0,0,2.497658445207618e-4,-0.06924386702330913,16015,0.259406255831837,3,2521,0,0,0,0,0,0
394952072,1,8,8,16504,0,0,0,0,0,0,0.028053805138148327,0.05781767584097859,16504,0.801430292417243,9,8,0,0,0,0,0,0
394952073,1,40,40,3734,0,0,0,0,0,0,0,-0.084,3734,0.368062392283773,3,40,0,0,0,0,0,0
394952074,0,0,0,3162,0,0,0,0,0,0,0,-0.14302352941176472,3162,0.93229907744806,2,0,0,0,0,0,0,0
394952075,1,307,307,11226,0,0,0,0,0,0,0.08747550329592019,0.016653153153153154,11226,0.884194921730423,6,307,0,0,0,0,0,0
394952078,1,32,32,16344,0,0,0,0,0,0,9.78952520802741e-4,-0.19118039215686275,16344,0.523934322760354,1,32,0,0,0,0,0,0
394952079,1,45,56,7761,1,0,11,0,1,11,0,0.10633809523809525,7761,0.375122719819658,10,56,1,0,11,0,1,11
394952081,1,1536,1536,8956,0,0,0,0,0,0,0.040419830281375614,-0.059770193670288144,8956,0.791655965449055,3,1536,0,0,0,0,0,0
394952082,1,77,77,17355,0,0,0,0,0,0,0.02218380870066263,0.020485102880658437,17355,0.327778980725371,6,77,0,0,0,0,0,0
394952085,1,151,151,12138,0,0,0,0,0,0,0.22927994727302686,0.04867587918907737,12138,0.368515497777151,8,151,0,0,0,0,0,0
394952086,1,4,4,2792,0,0,0,0,0,0,0.0035816618911174783,0.03552828282828283,2792,0.884194921730423,7,4,0,0,0,0,0,0
394952088,1,226,226,5819,0,0,0,0,0,0,0.009623646674686372,-0.05651399317406144,5819,0.688703612849217,3,226,0,0,0,0,0,0
394952089,1,14,14,4172,0,0,0,0,0,0,0.2660594439117929,0.05587278481012658,4172,0.468476168443526,9,14,0,0,0,0,0,0
394952094,1,24,24,10665,0,0,0,0,0,0,0.007219878105954055,0.02116838235294118,10665,0.688703612849217,6,24,0,0,0,0,0,0
394952095,1,90,90,9067,0,0,0,0,0,0,0.004080732326017426,0.03221523178807947,9067,0.278849938692019,7,90,0,0,0,0,0,0
394952096,1,102,102,32256,0,0,0,0,0,0,3.410218253968254e-4,-0.037226546906187624,32256,0.441491853456719,4,102,0,0,0,0,0,0
394952097,1,266,266,17569,0,0,0,0,0,0,1.1383687176276396e-4,-0.043726812159002336,17569,1.81066651533889,4,266,0,0,0,0,0,0
394952098,1,83,83,15792,0,0,0,0,0,0,0.01595744680851064,-0.01934406779661017,15792,0.843572737091544,4,83,0,0,0,0,0,0
394952100,0,0,0,8357,0,0,0,0,0,0,0.001914562642096446,0.04148155339805826,8357,3.76426477125392,8,0,0,0,0,0,0,0
394952101,1,816,816,25126,0,0,0,0,0,0,0.22140412321897637,-0.08216949152542373,25126,0.584439303276601,3,816,0,0,0,0,0,0
394952103,1,617,617,19170,0,0,0,0,0,0,0.0034428794992175274,-0.16428315629742032,19170,0.526429626979151,2,617,0,0,0,0,0,0
394952105,1,7,7,1950,0,0,0,0,0,0,0,0.0033857142857142827,1950,0.746420706832417,5,7,0,0,0,0,0,0
394952106,1,143,143,4129,0,0,0,0,0,0,0,-0.5568104895104895,4129,0.856531086107877,1,143,0,0,0,0,0,0
394952108,1,633,633,15767,0,0,0,0,0,0,0,0.030480900243309,15767,0.859180224673894,7,633,0,0,0,0,0,0
394952110,1,937,937,27092,0,0,0,0,0,0,0.014432304739406467,-0.03706767676767677,27092,1.67385568627475,4,937,0,0,0,0,0,0
394952112,1,532,532,17619,0,0,0,0,0,0,0.0161757193938362,2.3680663556246788e-4,17619,0.468476168443526,5,532,0,0,0,0,0,0
394952114,1,2,2,469,0,0,0,0,0,0,0.017057569296375266,-0.2145,469,0.243591318263317,1,2,0,0,0,0,0,0
394952116,0,0,0,576,0,0,0,0,0,0,0,NaN,576,0.707859625353596,NA,0,0,0,0,0,0,0
394952118,1,41,41,14070,0,0,0,0,0,0,0.0051172707889125795,-0.07146814159292035,14070,0.623170687579443,3,41,0,0,0,0,0,0
394952120,1,85,85,32423,0,0,0,0,0,0,0.06640347901181261,0.04018783269961977,32423,0.831633236207102,8,85,0,0,0,0,0,0
394952121,1,1373,1373,16123,0,0,0,0,0,0,0.11182782360602865,-0.03352443956043956,16123,0.584439303276601,4,1373,0,0,0,0,0,0
394952122,1,3822,3822,53096,0,0,0,0,0,0,0.0048591230977851445,0.013609905030152027,53096,5.81676191214504,6,3822,0,0,0,0,0,0
394952124,1,14,14,6224,0,0,0,0,0,0,0.3725899742930591,0.09561904761904762,6224,1.16065885681337,10,14,0,0,0,0,0,0
394952125,1,640,640,10434,0,0,0,0,0,0,0.036994441249760396,0.013278456221198156,10434,0.468476168443526,6,640,0,0,0,0,0,0
394952126,1,149,149,9115,0,0,0,0,0,0,0.008008776741634669,-0.07567366771159875,9115,0.584439303276601,3,149,0,0,0,0,0,0
394952129,0,0,0,1522,0,0,0,0,0,0,0.006570302233902759,NaN,1522,0.519881011362473,NA,0,0,0,0,0,0,0
394952130,1,16,16,24009,0,0,0,0,0,0,0.016910325294681162,-0.09188367346938776,24009,0.276202079990069,2,16,0,0,0,0,0,0
394952132,1,253,253,7726,0,0,0,0,0,0,3.88299249288118e-4,-0.07260158102766799,7726,0.712361562965094,3,253,0,0,0,0,0,0
394952133,1,4,4,5776,0,0,0,0,0,0,0.02960526315789474,0.030095528455284553,5776,0.912950337249572,7,4,0,0,0,0,0,0
394952136,1,2682,2682,11437,0,0,0,0,0,0,0.09906443997551806,-0.4212259609224856,11437,0.584439303276601,1,2687,0,1,0,5,1,5
394952137,1,570,570,10965,0,0,0,0,0,0,0.0013679890560875513,0.019887645914396884,10965,1.21094771676924,6,570,0,0,0,0,0,0
394952139,1,60,60,14524,0,0,0,0,0,0,0.1295097769209584,0.004623303987571205,14524,0.468476168443526,5,60,0,0,0,0,0,0
394952141,1,113,113,9395,0,0,0,0,0,0,0.004364023416711016,-0.1888638036809816,9395,0.510486657193205,1,113,0,0,0,0,0,0
394952142,1,504,504,28327,0,0,0,0,0,0,0.06855650086489921,0.007461259079903149,28327,0.250070384640073,5,504,0,0,0,0,0,0
394952143,1,1,1,1943,0,0,0,0,0,0,5.14668039114771e-4,0.03432413793103448,1943,0.432635155786468,7,1,0,0,0,0,0,0
394952144,1,126,126,14592,0,0,0,0,0,0,0.0025356359649122808,-0.03539031007751938,14592,4.09059727849228,4,126,0,0,0,0,0,0
394952145,1,643,643,16984,0,0,0,0,0,0,0.09673810645313236,-0.28170885668276974,16984,0.448024710964247,1,643,0,0,0,0,0,0
394952146,0,0,0,452,0,0,0,0,0,0,0.015486725663716814,-0.09830666666666667,452,0.575200612259704,2,0,0,0,0,0,0,0
394952147,1,4,4,3259,0,0,0,0,0,0,0.12826020251610923,0.00236923076923077,3259,4.14863686207569,5,4,0,0,0,0,0,0
394952148,1,342,342,3984,0,0,0,0,0,0,0.14859437751004015,0.012140935672514619,3984,3.58187094486593,5,342,0,0,0,0,0,0
394952149,1,2,2,1895,0,0,0,0,0,0,0,0.03956220472440945,1895,0.816655645580982,8,2,0,0,0,0,0,0
394952151,1,1,1,291,0,0,0,0,0,0,0,-0.2705,291,1.29820689485552,1,1,0,0,0,0,0,0
394952152,0,0,0,4319,0,0,0,0,0,0,0.21231766612641814,0.0634,4319,1.38384448945102,9,0,0,0,0,0,0,0
394952154,1,30,30,4690,0,0,0,0,0,0,0.16055437100213218,-0.18076779661016948,4690,0.340490852549975,1,30,0,0,0,0,0,0
394952156,1,904,904,12745,0,0,0,0,0,0,0.012946253432718713,-0.12344408817635272,12745,0.416809511160153,2,904,0,0,0,0,0,0
394952159,1,44,44,35563,0,0,0,0,0,0,0.048617945617636306,0.01729601677148847,35563,0.327778980725371,6,44,0,0,0,0,0,0
394952162,1,51,51,12872,0,0,0,0,0,0,0.17262274704785582,0.0226995983935743,12872,0.769991904081051,6,51,0,0,0,0,0,0
394952164,1,19,19,9985,0,0,0,0,0,0,0.1697546319479219,0.04214926764314248,9985,0.42477344642207,8,19,0,0,0,0,0,0
394952166,1,265,265,6339,0,0,0,0,0,0,0.06846505758005994,0.016270983213429253,6339,0.432635155786468,6,265,0,0,0,0,0,0
394952168,1,812,812,20643,0,0,0,0,0,0,4.8442571331686295e-05,-0.028759118457300278,20643,0.505179608650594,4,812,0,0,0,0,0,0
394952172,1,224,228,38733,1,0,4,0,1,4,0.04585237394469832,-0.051806334550139575,38733,1.25658385776377,4,232,1,0,8,0,1,8
394952174,1,12,12,10827,0,0,0,0,0,0,0.06252886302761615,0.03406124314442413,10827,1.26746656073722,7,12,0,0,0,0,0,0
394952175,1,756,756,6050,0,0,0,0,0,0,0,-0.2658939153439154,6050,1.34542622822711,1,756,0,0,0,0,0,0
394952178,1,21,21,49187,0,0,0,0,0,0,1.8297517636773944e-4,0.039068543956043957,49187,0.440142598902972,8,21,0,0,0,0,0,0
394952181,1,2,2,5006,0,0,0,0,0,0,7.990411506192569e-4,0.06102478632478632,5006,0.884194921730423,9,2,0,0,0,0,0,0
394952182,1,122,122,20872,0,0,0,0,0,0,0.007282483710233806,-0.05030027359781122,20872,0.992827719479102,4,122,0,0,0,0,0,0
394952183,1,895,895,9229,0,0,0,0,0,0,0.31585220500595945,-0.1793662721893491,9229,2.49126842933454,2,895,0,0,0,0,0,0
394952184,1,151,151,22678,0,0,0,0,0,0,0.3016579945321457,-0.14046963562753037,22678,0.349059723214072,2,151,0,0,0,0,0,0
394952185,1,2004,2004,19474,0,0,0,0,0,0,0.1376707404744788,-0.2970451065891473,19474,0.461306325551645,1,2010,1,0,6,0,1,6
394952188,1,20,20,6262,0,0,0,0,0,0,0.15059086553816672,0.15978837209302327,6262,0.884194921730423,10,25,1,0,5,0,1,5
394952189,1,76,76,8996,0,0,0,0,0,0,0.4490884837705647,-0.17473372093023257,8996,0.340490852549975,2,76,0,0,0,0,0,0
394952190,1,13,13,2288,0,0,0,0,0,0,0.02403846153846154,0.039073195876288665,2288,3.65777021832299,8,13,0,0,0,0,0,0
394952194,1,25,25,5990,0,0,0,0,0,0,0.00333889816360601,0.0539773980154355,5990,1.17580669915998,9,25,0,0,0,0,0,0
394952196,1,167,167,6238,0,0,0,0,0,0,0,-0.05553265306122449,6238,0.243591318263317,3,167,0,0,0,0,0,0
394952197,1,77,77,6760,0,0,0,0,0,0,1.4792899408284024e-4,0.050063565891472865,6760,0.884194921730423,9,77,0,0,0,0,0,0
394952198,1,19,19,63011,0,0,0,0,0,0,0.006586151624319563,0.045842524916943524,63011,0.656234603478876,8,19,0,0,0,0,0,0
394952199,1,9,9,2219,0,0,0,0,0,0,0.02118071203244705,0.02367772277227723,2219,0.319766734334857,6,9,0,0,0,0,0,0
394952200,1,1729,1729,20550,0,0,0,0,0,0,0.1400486618004866,-0.21639108973348053,20550,1.43277676253253,1,1760,0,1,0,31,1,31
394952202,1,21,21,1449,0,0,0,0,0,0,0.147688060731539,-0.46335,1449,0.33565760971359,1,21,0,0,0,0,0,0
394952204,1,13,13,6767,0,0,0,0,0,0,0.16196246490320673,0.009290384615384619,6767,0.468476168443526,5,13,0,0,0,0,0,0
394952205,1,24,24,2547,0,0,0,0,0,0,0.13349038084020415,0.03916,2547,0.883077975201553,8,24,0,0,0,0,0,0
394952208,1,112,112,22436,0,0,0,0,0,0,0.34569441968265285,0.03696903448275862,22436,1.51612726074018,8,112,0,0,0,0,0,0
394952209,1,78,78,5715,0,0,0,0,0,0,0,-0.084,5715,0.375122719819658,3,78,0,0,0,0,0,0
394952211,0,0,0,231,0,0,0,0,0,0,0,NaN,231,0.505179608650594,NA,0,0,0,0,0,0,0
394952216,0,0,0,10424,0,0,0,0,0,0,0.4187452033768227,-0.030300000000000004,10424,1.34542622822711,4,0,0,0,0,0,0,0
394952218,1,477,477,28167,0,0,0,0,0,0,0.15557212340682358,-0.14207005473025802,28167,2.13068683571455,2,477,0,0,0,0,0,0
394952220,1,148,148,24452,0,0,0,0,0,0,0.010101423196466548,0.02321833111407013,24452,3.16953740420391,6,148,0,0,0,0,0,0
394952221,1,449,449,8700,0,0,0,0,0,0,0.1367816091954023,-0.47916154855643045,8700,0.468476168443526,1,453,0,1,0,4,1,4
394952228,1,63,63,12731,0,0,0,0,0,0,0.24452124734899064,0.0056655172413793125,12731,0.366406319860117,5,63,0,0,0,0,0,0
394952233,1,4,4,6034,0,0,0,0,0,0,0.08137222406363938,0.0349490780141844,6034,2.13068683571455,7,4,0,0,0,0,0,0
394952235,1,632,632,7753,0,0,0,0,0,0,0.03959757513220689,-0.17195256756756758,7753,0.663087531223772,2,632,0,0,0,0,0,0
394952236,1,63,63,11762,0,0,0,0,0,0,0.04310491413024996,-2.982142857142837e-4,11762,0.585178521634958,5,63,0,0,0,0,0,0
394952240,1,878,878,4530,0,0,0,0,0,0,8.830022075055188e-4,-0.15921971207087487,4530,0.276202079990069,2,878,0,0,0,0,0,0
394952247,0,0,0,5944,0,0,0,0,0,0,0.0037012113055181696,0.028605000000000002,5944,0.992827719479102,7,0,0,0,0,0,0,0
394952250,1,1,1,4353,0,0,0,0,0,0,0.2951987135308982,0.041005714285714284,4353,1.34542622822711,8,1,0,0,0,0,0,0
394952253,1,4,4,9340,0,0,0,0,0,0,0.009850107066381156,0.0501963691376702,9340,3.54815077705572,9,4,0,0,0,0,0,0
394952255,1,26,26,8421,0,0,0,0,0,0,0.03728773304833155,-0.022814473684210527,8421,0.820545072536229,4,26,0,0,0,0,0,0
394952256,1,2791,2792,30352,1,0,1,0,1,1,0.12806404849762784,-0.060100976253298154,30352,0.255696640256599,3,2799,1,0,8,0,1,8
394952258,0,0,0,682,0,0,0,0,0,0,0.15102639296187684,0.0362,682,3.31982372455296,7,0,0,0,0,0,0,0
394952263,1,10,10,34405,0,0,0,0,0,0,0.10280482488010463,-0.014456140350877191,34405,3.75950961787465,5,10,0,0,0,0,0,0
394952265,1,436,436,16028,0,0,0,0,0,0,0.04810331919141502,0.019372395273899033,16028,0.707859625353596,6,436,0,0,0,0,0,0
394952266,1,107,107,10063,0,0,0,0,0,0,0.2664215442710921,-0.11049046153846154,10063,1.16136117529032,2,107,0,0,0,0,0,0
394952267,1,43,43,950,0,0,0,0,0,0,0.007368421052631579,0.07114521452145214,950,1.26746656073722,10,43,0,0,0,0,0,0
394952269,0,0,0,1061,0,0,0,0,0,0,0,0.03922222222222223,1061,1.74388790053418,8,0,0,0,0,0,0,0
394952272,1,9,9,20341,0,0,0,0,0,0,0.01140553561771791,0.007395744680851066,20341,0.386353330581485,5,9,0,0,0,0,0,0
394952273,1,368,368,2114,0,0,0,0,0,0,0,-0.08436233062330624,2114,0.248263989331844,3,368,0,0,0,0,0,0
394952274,1,417,426,26846,1,0,9,0,1,9,0.31133129702749013,-0.009647044534412957,26846,0.622531132615305,5,426,1,0,9,0,1,9
394952275,1,136,136,31908,0,0,0,0,0,0,0.09561865362918391,-0.032165596330275235,31908,0.707859625353596,4,136,0,0,0,0,0,0
394952276,1,1,1,1543,0,0,0,0,0,0,0.02916396629941672,0.034849438202247195,1543,0.314441422978346,7,1,0,0,0,0,0,0
394952277,1,79,79,6601,0,0,0,0,0,0,0.08953188910771095,0.048489126853377265,6601,0.842791279833906,8,79,0,0,0,0,0,0
394952281,1,104,104,4839,0,0,0,0,0,0,0.06509609423434594,-0.33435925925925924,4839,0.325900634257302,1,104,0,0,0,0,0,0
394952282,1,2125,2125,9733,0,0,0,0,0,0,0.07777663618617076,-0.4944016851441242,9733,0.325900634257302,1,2125,0,0,0,0,0,0
394952284,1,10,10,8136,0,0,0,0,0,0,0.12045231071779744,0.017427380952380955,8136,0.539620129385215,6,10,0,0,0,0,0,0
394952286,1,164,164,3596,0,0,0,0,0,0,0.018075639599555063,0.1805839416058394,3596,0.238231423736973,10,164,0,0,0,0,0,0
394952287,1,1348,1348,55593,0,0,0,0,0,0,0.08126922454265825,-0.11621342393565386,55593,0.791409745371195,2,1348,0,0,0,0,0,0
394952288,1,40,40,8725,0,0,0,0,0,0,0.11243553008595988,0.01420831168831169,8725,0.380798120061409,6,40,0,0,0,0,0,0
394952291,1,201,201,11416,0,0,0,0,0,0,2.627890679747722e-4,-0.05256142365097589,11416,0.433182367186924,4,201,0,0,0,0,0,0
394952292,1,1,1,499,0,0,0,0,0,0,0.014028056112224449,-0.5723,499,0.574654459499225,1,1,0,0,0,0,0,0
394952293,1,21,21,15976,0,0,0,0,0,0,0.042313470205307964,-0.013231782945736431,15976,0.660806060825896,5,21,0,0,0,0,0,0
394952294,1,42,42,1287,0,0,0,0,0,0,0,-0.04807368421052632,1287,2.65301169242473,4,42,0,0,0,0,0,0
394952295,1,148,153,14084,1,0,5,0,1,5,0.03202215279750071,-0.010631266666666667,14084,1.23160749894382,5,153,1,0,5,0,1,5
394952298,1,25,25,15369,0,0,0,0,0,0,0.3035330860823736,-0.04224,15369,0.93229907744806,4,25,0,0,0,0,0,0
394952301,1,22,22,8460,0,0,0,0,0,0,0.16182033096926715,0.01838146551724138,8460,0.327778980725371,6,22,0,0,0,0,0,0
394952303,1,4,4,47,0,0,0,0,0,0,0,0.03253043478260869,47,0.405529862029523,7,4,0,0,0,0,0,0
394952308,1,36,36,9234,0,0,0,0,0,0,0,0.016195398773006138,9234,0.282895459488413,6,36,0,0,0,0,0,0
394952309,1,147,147,12210,0,0,0,0,0,0,0.3271908271908272,-0.034388352272727275,12210,0.327778980725371,4,147,0,0,0,0,0,0
394952310,1,24,24,2135,0,0,0,0,0,0,0,0.004776958525345622,2135,1.06134567117258,5,24,0,0,0,0,0,0
394952312,1,2,2,4841,0,0,0,0,0,0,0.15368725469944228,-0.009475,4841,0.386353330581485,5,2,0,0,0,0,0,0
394952315,1,7019,7019,67590,0,0,0,0,0,0,0,-0.0807767813694821,67590,0.251509887466303,3,7019,0,0,0,0,0,0
394952317,1,371,371,14937,0,0,0,0,0,0,0.23284461404565843,0.05466483091787439,14937,2.32387660718707,9,371,0,0,0,0,0,0
394952318,1,24,24,3797,0,0,0,0,0,0,0.0010534632604687912,0.024518650793650797,3797,0.511127245024275,6,24,0,0,0,0,0,0
394952322,1,69,69,5464,0,0,0,0,0,0,0.00896778916544656,-0.08728584070796461,5464,0.425310714069844,3,69,0,0,0,0,0,0
394952323,1,516,516,9435,0,0,0,0,0,0,0.13396926338102808,-0.12382046070460705,9435,0.6340529423615,2,516,0,0,0,0,0,0
394952326,1,41,41,3251,0,0,0,0,0,0,0.15625961242694555,-0.1672847912524851,3251,0.831633236207102,2,41,0,0,0,0,0,0
394952328,1,266,266,7403,0,0,0,0,0,0,0.0014858841010401188,-0.2119552050473186,7403,1.37861601465228,1,266,0,0,0,0,0,0
394952332,1,1,1,3202,0,0,0,0,0,0,0.027795128044971893,0.04312291666666667,3202,0.707859625353596,8,1,0,0,0,0,0,0
394952337,1,731,731,11336,0,0,0,0,0,0,0.06854269583627381,0.00839986320109439,11336,0.255696640256599,5,731,0,0,0,0,0,0
394952339,1,91,91,7437,0,0,0,0,0,0,0.0754336425978217,-0.550636974789916,7437,0.6340529423615,1,92,1,0,1,0,1,1
394952343,1,1,1,23795,0,0,0,0,0,0,0.009287665475940324,0.2744,23795,0.255696640256599,10,1,0,0,0,0,0,0
394952345,1,438,439,10679,1,0,1,0,1,1,0.0037456690701376536,-0.03307371879106439,10679,0.455433711535195,4,439,1,0,1,0,1,1
394952348,1,196,196,4730,0,0,0,0,0,0,6.342494714587737e-4,5.838312829525464e-4,4730,1.29947715553678,5,196,0,0,0,0,0,0
394952352,1,197,197,3507,0,0,0,0,0,0,0.12631879098944968,-0.006862380952380952,3507,0.468476168443526,5,197,0,0,0,0,0,0
394952353,1,594,594,12134,0,0,0,0,0,0,0.07689137959452777,-0.04196555269922879,12134,0.653704456957282,4,594,0,0,0,0,0,0
394952354,1,7,7,10094,0,0,0,0,0,0,0.003566475133742818,0.06329035069075452,10094,0.519881011362473,9,7,0,0,0,0,0,0
394952360,1,349,349,7616,0,0,0,0,0,0,0.018644957983193277,-0.08378148148148148,7616,0.475385518769854,3,349,0,0,0,0,0,0
394952362,1,966,966,32028,0,0,0,0,0,0,0.07062570251030348,-0.2114514242612477,32028,2.72667326017703,1,966,0,0,0,0,0,0
394952369,1,11,11,15589,0,0,0,0,0,0,0.0057733016870870485,0.108959375,15589,0.507173012980248,10,11,0,0,0,0,0,0
394952374,1,55,55,40629,0,0,0,0,0,0,0.0011075832533412094,0.008687394957983192,40629,0.653704456957282,5,55,0,0,0,0,0,0
394952375,1,1,1,86,0,0,0,0,0,0,0,0.20035999999999998,86,0.654531284196335,10,1,0,0,0,0,0,0
394952376,1,129,129,15637,0,0,0,0,0,0,0.10973971989512055,0.030392596566523607,15637,1.69989483902397,7,129,0,0,0,0,0,0
394952378,1,1045,1045,7080,0,0,0,0,0,0,0,-0.4264276057791538,7080,0.433182367186924,1,1045,0,0,0,0,0,0
394952379,1,30,30,15621,0,0,0,0,0,0,0.0019845080340567187,0.029473671199011127,15621,0.432635155786468,7,30,0,0,0,0,0,0
394952380,0,0,0,851,0,0,0,0,0,0,0,0.0634,851,0.454858391443745,9,0,0,0,0,0,0,0
394952381,1,153,153,11728,0,0,0,0,0,0,0.07187926330150068,-0.07783702359346643,11728,1.75373604654617,3,153,0,0,0,0,0,0
394952384,1,55,55,7553,0,0,0,0,0,0,0.0021183635641466966,0.02204309090909091,7553,0.294134240637176,6,55,0,0,0,0,0,0
394952385,1,21,21,5482,0,0,0,0,0,0,0,0.013427922077922079,5482,0.425310714069844,6,21,0,0,0,0,0,0
394952387,1,562,562,6923,0,0,0,0,0,0,0.2020800231113679,-0.09343661485319517,6923,1.21923793340667,2,562,0,0,0,0,0,0
394952389,1,11,11,2132,0,0,0,0,0,0,0.004221388367729831,-0.11029705882352941,2132,0.6340529423615,2,11,0,0,0,0,0,0
394952390,1,51,51,3005,0,0,0,0,0,0,0.08119800332778702,1.022388059701483e-4,3005,0.539620129385215,5,51,0,0,0,0,0,0
394952391,1,116,116,2661,0,0,0,0,0,0,0.038331454340473504,0.0133,2661,1.34542622822711,6,116,0,0,0,0,0,0
394952393,1,1,1,1448,0,0,0,0,0,0,0.30179558011049723,0.041515517241379314,1448,0.574654459499225,8,1,0,0,0,0,0,0
394952394,1,63,63,2565,0,0,0,0,0,0,0.12241715399610137,-0.22450978260869567,2565,0.526429626979151,1,63,0,0,0,0,0,0
394952395,1,11,11,13062,0,0,0,0,0,0,9.186954524575103e-4,0.0036891050583657595,13062,0.386353330581485,5,11,0,0,0,0,0,0
394952396,1,6793,6793,17352,0,0,0,0,0,0,0.026221761180267405,-0.3423302239338183,17352,0.243591318263317,1,6793,0,0,0,0,0,0
394952402,1,221,221,27763,0,0,0,0,0,0,0.05010265461225372,0.022756017505470457,27763,0.574654459499225,6,221,0,0,0,0,0,0
394952404,1,38,38,4596,0,0,0,0,0,0,0.02371627502175805,-0.03692631578947368,4596,0.654075681325834,4,38,0,0,0,0,0,0
394952405,0,0,0,3923,0,0,0,0,0,0,2.549069589599796e-4,0.0362,3923,1.72168977916644,7,0,0,0,0,0,0,0
394952406,1,13,13,2807,0,0,0,0,0,0,3.562522265764161e-4,0.02839716312056738,2807,0.820545072536229,7,13,0,0,0,0,0,0
394952408,1,63,63,13942,0,0,0,0,0,0,3.586286042174724e-4,-0.13250192813321648,13942,0.539620129385215,2,63,0,0,0,0,0,0
394952416,1,21,21,11420,0,0,0,0,0,0,0.13423817863397547,0.028342622950819674,11420,0.44093414521714003,7,21,0,0,0,0,0,0
394952420,1,160,160,13127,0,0,0,0,0,0,0.037708539651100784,0.19432134146341462,13127,0.386353330581485,10,160,0,0,0,0,0,0
394952424,1,309,309,10200,0,0,0,0,0,0,0.05009803921568627,-0.25806801517067,10200,0.459383922236148,1,309,0,0,0,0,0,0
394952426,1,74,74,3478,0,0,0,0,0,0,0.05836687751581369,-0.07666803652968036,3478,1.37861601465228,3,74,0,0,0,0,0,0
394952427,1,148,148,2032,0,0,0,0,0,0,0,-0.20743312101910827,2032,0.335455283942342,1,148,0,0,0,0,0,0
394952431,1,1715,1717,18199,1,0,2,0,1,2,7.1432496291005e-4,0.030040184593539226,18199,2.14542950948047,7,1717,1,0,2,0,1,2
394952432,1,22,22,6020,0,0,0,0,0,0,0.04036544850498339,0.04226467889908257,6020,1.19580683841588,8,22,0,0,0,0,0,0
394952435,1,26,26,2274,0,0,0,0,0,0,0.009234828496042216,-0.013917301038062286,2274,0.801430292417243,5,26,0,0,0,0,0,0
394952436,1,418,480,10930,1,0,62,0,1,62,0.058279963403476666,0.36549982206405696,10930,0.795426328230431,10,533,1,0,115,0,1,115
