totalfakebinary18_presurvey,pol_therm_media,pol_therm_media_w2,massmedia_trust,massmedia_trustw2,affect_merged_leanersw1,affect_merged_leaners,lean_Dem,ideology,polknow,pol_therm_trump,agecat,nonwhite,college,weight
NA,3,6,2,2,0,0,NA,4,2,2,4,1,0,0.699435633
NA,31,4,2,2,99,64,0,7,1,99,4,0,0,0.914545967
NA,10,NA,1,NA,83,NA,1,1,1,0,1,0,0,0.970314186
NA,16,10,1,1,74,80,0,7,4,100,4,0,0,0.914545967
NA,76,64,3,3,91,78,1,1,4,0,2,0,0,0.876013399
NA,8,3,1,1,66,66,0,7,5,89,2,0,0,1.329680909
NA,0,0,1,1,34,28,0,6,3,92,2,1,0,0.894712559
NA,87,85,4,3,37,12,1,4,2,13,4,1,0,0.751430276
NA,21,NA,2,NA,66,NA,0,6,1,58,3,0,0,0.819868301
NA,20,NA,2,NA,35,NA,0,5,3,75,3,0,0,1.095138021
NA,90,80,4,4,94,80,1,1,5,0,4,1,0,1.091244544
NA,26,NA,2,2,97,NA,0,7,0,100,2,1,0,0.55737273
NA,15,12,2,2,59,65,0,5,3,70,3,0,0,0.517077275
NA,0,9,2,1,38,39,0,6,3,97,1,0,0,1.369968386
NA,0,31,2,2,2,92,1,4,2,1,4,0,0,0.730333528
NA,29,34,2,2,79,70,0,7,1,100,2,0,0,1.182318703
NA,100,100,4,4,25,5,1,4,2,84,2,1,0,1.230084801
NA,79,16,3,3,56,66,1,2,1,1,1,0,0,0.894092774
NA,24,25,2,3,0,0,NA,6,3,100,3,1,1,0.886040129
NA,9,NA,2,NA,42,NA,0,7,1,84,4,0,0,0.982845485
NA,63,60,3,3,0,0,NA,4,5,13,3,1,0,0.924460078
NA,4,3,1,1,94,90,0,7,4,99,4,0,0,0.929345078
NA,6,NA,2,2,97,87,0,7,2,NA,4,0,0,1.387258215
NA,16,27,2,3,NA,NA,NA,4,1,92,4,0,0,0.892770738
NA,3,1,1,1,51,35,0,6,4,97,4,0,0,0.914545967
NA,49,51,2,2,55,62,0,6,2,95,4,0,0,0.914545967
NA,69,76,4,3,50,52,1,4,5,2,2,1,1,0.87910868
NA,50,50,3,2,94,97,1,1,1,0,3,0,0,0.948575719
NA,42,61,2,2,40,44,0,6,5,91,4,1,0,0.74318619
NA,62,70,3,3,27,37,0,5,2,88,4,0,0,0.781826456
NA,6,6,2,2,89,81,0,7,4,98,4,0,0,1.000851606
NA,100,100,4,4,100,99,1,4,3,0,4,0,0,0.860143167
NA,6,11,2,2,33,79,0,4,0,88,4,0,0,0.982845485
NA,93,88,4,4,0,-2,1,6,2,88,2,0,1,0.870259064
NA,80,62,3,3,71,91,1,3,2,2,3,0,0,0.794477911
NA,38,58,3,3,0,0,NA,7,3,24,2,0,0,0.790949236
NA,2,40,1,1,68,85,0,7,5,98,4,0,0,1.000851606
NA,3,3,1,1,55,54,0,6,4,99,4,0,0,1.063456102
NA,95,62,4,3,49,-8,1,2,4,3,4,0,0,1.547200537
NA,25,12,2,2,39,35,0,7,3,94,4,0,0,0.920393544
NA,NA,NA,1,1,NA,NA,1,2,0,NA,2,0,0,0.973800918
NA,72,NA,2,NA,70,NA,1,2,4,1,1,0,0,1.26198631
NA,0,1,1,2,30,22,0,7,3,94,4,0,0,0.959045633
NA,30,20,2,2,70,69,0,6,4,90,4,0,0,0.931300814
NA,39,7,2,2,81,60,0,6,2,98,3,1,0,0.968766966
NA,3,0,1,1,79,0,0,6,4,97,3,0,0,0.959045633
NA,70,52,2,2,0,0,NA,2,3,10,2,0,0,0.885135579
NA,6,9,2,2,NA,87,0,7,5,2,4,0,0,0.968522264
NA,31,20,3,3,30,32,0,6,5,90,4,0,0,0.968522264
NA,9,26,1,2,0,0,NA,4,1,95,3,0,0,0.959045633
NA,51,69,3,3,65,97,1,1,1,29,4,1,0,0.866156363
NA,52,42,2,4,0,0,NA,1,3,51,4,0,0,0.9562107
NA,0,1,1,1,60,79,0,7,3,100,3,0,0,0.997375964
NA,NA,14,1,1,NA,0,NA,5,0,NA,4,0,0,0.931300814
NA,6,6,2,2,23,46,0,6,3,67,4,0,0,0.931300814
NA,63,88,3,3,60,70,1,2,5,0,4,1,0,0.590335981
NA,3,19,2,2,72,69,0,6,2,92,4,0,0,0.920393544
NA,38,52,3,3,NA,18,0,6,1,35,4,0,0,0.569728208
NA,25,23,2,2,33,47,0,5,1,61,3,1,0,1.10623885
NA,20,84,3,3,1,67,1,4,4,16,4,0,0,0.872859604
NA,89,91,3,3,67,84,1,1,3,39,4,0,0,0.800370431
NA,90,80,4,3,0,0,NA,1,0,4,4,0,0,1.205129155
NA,9,16,2,1,78,77,0,7,2,100,4,1,0,1.261225787
NA,69,17,3,3,0,0,NA,4,2,2,3,0,0,1.243643379
NA,42,6,2,1,67,56,0,7,5,100,4,0,0,0.931300814
NA,4,33,2,2,60,60,0,7,4,100,4,0,0,0.931300814
NA,0,5,1,1,85,90,0,7,5,100,4,0,0,1.41267334
NA,90,34,2,3,NA,59,0,7,4,91,4,0,0,1.387258215
NA,50,NA,3,NA,0,NA,NA,4,2,0,4,0,0,0.805487974
NA,58,70,3,3,53,47,0,4,3,93,4,0,0,0.903834928
NA,88,90,3,3,31,10,1,5,5,23,3,1,0,0.839695575
NA,92,79,3,3,94,86,1,5,0,NA,4,1,0,1.376484015
NA,2,NA,1,NA,50,NA,0,7,5,71,3,0,0,0.844407653
NA,63,64,3,3,76,78,0,7,3,89,3,0,0,1.243643379
NA,50,71,3,3,60,41,1,7,3,5,4,1,0,0.98212987
NA,70,86,3,4,68,76,1,2,5,4,4,1,0,0.939547991
NA,26,39,2,4,NA,0,NA,1,2,0,1,1,0,0.767664718
NA,2,2,1,1,89,67,0,7,4,99,4,0,0,0.997375964
NA,63,55,3,3,100,21,1,4,1,0,3,0,0,0.813321963
NA,52,47,2,2,0,0,NA,4,5,0,1,0,0,0.86607632
NA,44,30,2,2,0,0,NA,4,5,45,4,0,0,1.086174209
NA,26,NA,3,NA,NA,NA,0,6,2,100,2,0,0,0.751644643
NA,10,17,2,2,94,82,0,6,4,100,4,0,0,0.903834928
NA,69,51,3,2,NA,0,NA,4,3,NA,4,1,0,0.917779378
NA,79,82,4,3,47,57,1,2,5,3,1,0,1,1.050536911
NA,100,70,3,3,20,0,0,6,4,72,3,0,1,0.953943083
NA,40,NA,2,2,58,NA,1,1,1,1,2,0,1,0.83118332
NA,98,94,3,3,96,91,1,1,4,2,4,0,0,0.800370431
NA,10,20,1,2,81,60,0,6,2,100,4,0,0,0.931300814
NA,76,67,3,4,0,NA,NA,3,2,19,2,0,0,0.790949236
NA,10,7,1,2,54,17,0,4,5,93,4,0,0,0.920393544
NA,76,71,4,3,56,40,1,1,5,2,3,0,0,0.872859604
NA,2,4,1,2,62,40,0,6,4,60,2,1,1,0.948756217
NA,80,75,4,4,84,79,1,2,2,0,4,1,0,1.015412201
NA,28,65,2,2,37,20,0,5,1,78,2,0,1,0.949754418
NA,13,1,2,2,98,91,0,7,2,29,3,0,0,0.918460714
NA,34,61,3,3,1,9,0,4,0,63,2,0,0,1.329680909
NA,5,33,2,2,2,9,1,3,4,1,1,0,1,0.979452731
0,50,65,3,3,95,95,1,2,2,4,4,1,0,0.926568969
NA,10,1,1,1,89,80,0,7,3,85,2,0,1,1.074571751
NA,42,89,4,4,0,0,NA,3,1,57,3,1,0,0.842204137
NA,79,68,3,3,39,44,1,4,1,15,1,1,0,0.741944441
NA,74,69,4,3,61,29,1,2,2,16,2,1,0,1.001748108
NA,84,NA,4,NA,54,NA,1,2,4,6,4,0,0,0.860143167
NA,48,58,3,3,NA,0,NA,6,3,27,3,0,0,0.810266114
NA,0,3,3,2,5,17,0,5,4,98,3,0,0,1.030668445
NA,29,38,2,2,56,52,0,7,5,95,4,0,0,0.903834928
NA,50,36,3,3,39,36,0,7,2,62,4,0,0,1.000851606
NA,5,10,1,2,65,57,0,5,5,96,4,0,0,0.920393544
NA,61,62,3,3,80,96,1,2,5,0,4,0,0,0.815033537
NA,1,NA,2,NA,69,NA,0,4,4,100,4,0,0,0.968522264
NA,48,79,3,3,93,92,1,2,3,0,2,1,0,0.990324974
NA,48,NA,4,NA,21,NA,1,4,4,6,4,0,0,0.800370431
NA,4,1,1,2,100,75,0,4,2,81,4,0,0,0.997375964
NA,29,19,2,2,66,NA,0,2,2,88,2,0,0,1.02236311
NA,65,47,2,2,-25,-18,1,4,3,75,2,1,0,1.980640466
NA,6,2,2,2,0,0,NA,4,1,29,2,1,0,0.85782249
NA,52,32,3,3,8,90,1,3,1,25,4,0,0,0.7909966
NA,1,1,1,2,77,70,0,5,5,84,2,0,0,1.329680909
NA,NA,31,3,4,NA,-44,1,3,1,NA,2,1,0,0.617340591
NA,28,40,2,2,34,16,0,4,1,72,2,1,0,1.190399292
NA,0,6,1,2,72,69,0,5,5,100,4,0,0,0.997375964
NA,11,10,1,2,80,59,0,5,2,99,4,0,0,0.920393544
NA,28,NA,2,NA,-11,NA,1,4,2,56,3,1,0,0.538763045
NA,51,70,3,3,87,95,1,1,2,1,4,0,0,0.875901333
NA,10,20,2,2,22,56,1,3,2,1,1,1,0,1.08085169
NA,77,NA,3,NA,47,NA,1,4,3,3,2,1,0,0.841489571
NA,44,45,4,4,0,0,NA,5,0,62,3,0,0,0.810266114
NA,14,2,1,1,57,74,0,7,3,95,4,0,0,0.931300814
NA,3,3,1,1,14,14,0,6,2,100,4,0,0,0.920393544
NA,31,NA,2,NA,81,NA,0,7,5,100,4,1,0,1.225414636
NA,60,52,3,3,21,19,1,4,2,3,2,0,0,1.136716743
NA,3,10,2,2,67,58,0,4,5,99,4,1,0,0.959480975
NA,51,66,3,3,0,0,NA,4,3,3,3,1,0,0.43680456
NA,2,NA,1,1,-2,18,1,4,3,1,2,1,0,0.97506447
NA,65,51,3,3,34,46,1,2,2,20,3,0,0,0.803796446
NA,79,50,3,4,50,50,1,2,5,7,3,1,0,0.856012056
NA,37,57,2,2,48,25,1,4,2,7,1,0,0,0.831960825
NA,17,55,2,2,46,27,0,6,3,74,4,1,0,1.230968152
NA,17,NA,2,NA,5,NA,1,4,2,4,2,1,1,0.81073357
NA,19,10,1,2,49,49,0,5,5,81,3,0,0,0.775776629
NA,96,75,3,4,81,74,1,2,4,6,4,1,0,0.560346371
NA,68,NA,1,NA,0,NA,NA,4,1,89,3,0,0,0.794477911
NA,100,51,3,4,20,51,1,4,1,47,3,1,0,0.926568969
NA,99,10,2,4,-82,-73,1,4,5,100,2,1,1,0.948756217
NA,97,95,4,4,NA,NA,NA,4,2,19,3,0,0,0.794477911
NA,19,54,1,2,22,31,0,6,1,65,2,0,0,0.811869172
NA,NA,33,3,2,NA,87,1,2,1,NA,2,0,0,0.885135579
NA,3,20,1,1,84,80,0,6,3,100,2,0,0,1.02236311
NA,100,51,4,2,20,NA,1,4,0,NA,3,1,0,0.982260939
NA,9,48,2,2,86,88,0,6,4,99,2,1,0,1.114160699
NA,16,25,3,3,-1,29,1,3,2,2,1,0,0,0.846009989
NA,53,65,1,1,0,0,NA,4,0,56,2,1,0,0.747732055
NA,57,NA,3,NA,79,NA,1,4,2,1,3,1,0,0.842204137
NA,67,58,3,3,66,51,1,1,1,3,2,1,0,1.643244843
NA,70,50,3,3,60,61,1,3,5,4,2,1,1,1.054966809
NA,30,NA,2,NA,50,NA,1,1,5,0,2,0,1,0.852056977
NA,31,50,3,3,39,49,1,3,1,12,4,0,0,0.928735583
NA,100,96,4,4,89,91,1,4,4,0,2,1,1,0.953054535
NA,8,55,3,3,0,0,NA,7,1,18,4,1,0,0.926568969
0,87,84,4,4,64,71,1,2,4,2,2,1,0,0.937895266
NA,70,71,3,3,21,10,1,6,4,39,4,0,0,0.834518064
NA,NA,7,2,2,NA,0,NA,4,1,16,2,0,0,0.873997105
NA,100,91,4,3,98,90,1,1,2,0,2,1,0,0.747732055
NA,75,75,3,4,100,75,1,1,5,0,2,1,0,1.189682383
NA,42,47,3,3,-27,-38,1,6,2,96,4,1,0,0.925063359
NA,NA,NA,2,NA,NA,NA,0,7,1,74,2,0,0,0.938565981
NA,10,22,1,2,74,66,0,6,5,100,1,0,1,1.11917496
NA,75,100,4,4,49,20,1,1,3,0,3,1,0,0.926568969
NA,13,9,2,1,NA,0,NA,4,1,71,4,0,0,0.840214303
NA,1,2,2,2,76,57,0,6,5,100,4,1,0,0.74318619
NA,50,29,2,2,0,0,NA,4,1,49,1,0,0,0.970314186
NA,81,80,4,4,75,41,1,4,4,0,4,0,0,0.978890857
NA,19,2,1,1,89,86,0,7,2,100,4,0,0,0.914545967
NA,80,80,4,4,100,97,1,2,5,0,4,0,0,0.815033537
NA,50,51,3,3,0,0,NA,4,3,50,3,0,0,0.907217485
NA,78,69,3,3,80,79,1,1,3,6,3,1,0,0.839695575
NA,0,1,1,1,50,95,0,6,2,100,4,0,0,1.41267334
NA,69,58,2,3,99,99,0,7,2,97,3,1,0,1.027126573
NA,2,0,1,1,64,68,0,6,1,95,4,0,0,1.387258215
NA,100,99,4,4,0,1,0,1,3,99,2,0,0,1.03471336
NA,18,12,2,2,79,71,0,6,4,91,4,0,0,1.044323676
NA,20,6,2,2,65,86,0,6,5,85,4,0,0,1.41267334
NA,5,0,2,1,73,85,0,7,5,99,4,0,0,0.997375964
NA,27,28,3,3,-34,12,1,5,1,52,2,0,0,0.973800918
NA,5,18,1,1,35,52,0,7,2,94,4,0,0,0.914545967
NA,13,26,3,3,14,2,0,6,3,57,4,0,0,0.914545967
NA,41,51,2,2,0,98,0,4,2,100,4,0,0,0.920393544
NA,60,50,3,3,0,0,NA,4,1,89,4,0,0,0.855607364
NA,63,72,3,3,70,62,1,1,5,0,3,1,0,0.822132745
NA,61,58,3,2,76,73,1,7,1,6,3,1,0,0.926568969
NA,NA,NA,3,NA,NA,NA,1,4,1,NA,1,1,0,0.875228166
NA,0,31,1,2,0,0,NA,6,4,95,3,1,0,0.957420898
NA,63,15,2,2,61,87,0,6,2,73,1,0,0,0.846009989
NA,20,1,2,2,49,49,0,7,5,96,4,0,0,0.914545967
NA,97,71,4,3,96,75,1,2,3,2,3,0,0,0.872859604
NA,100,92,4,4,90,81,1,2,5,0,4,0,0,0.839314583
NA,40,NA,2,NA,50,NA,1,4,3,10,1,1,1,0.985436616
NA,40,70,3,3,29,32,1,5,2,0,4,0,0,0.847608113
NA,8,3,1,1,67,61,0,6,5,100,3,0,0,0.947813419
NA,80,75,3,3,44,33,1,4,2,2,4,0,0,0.7909966
NA,51,NA,3,NA,66,NA,0,6,3,81,4,0,0,0.914545967
NA,53,52,3,2,0,0,NA,7,3,51,2,1,0,0.824353253
NA,20,22,3,2,80,57,0,7,4,91,4,0,0,0.920393544
NA,0,6,1,1,70,48,0,6,4,100,2,0,0,1.329680909
NA,66,61,3,3,75,65,1,1,4,0,1,0,0,0.972552681
NA,40,50,3,3,0,0,NA,4,3,45,1,0,0,1.369968386
NA,2,3,2,1,0,0,NA,4,5,3,1,1,0,2.673543607
NA,19,10,2,2,62,58,0,6,3,69,4,0,0,0.997375964
NA,11,3,2,2,0,0,NA,6,5,81,3,0,0,1.454758953
NA,16,21,2,2,7,20,0,6,3,95,3,0,0,0.844407653
NA,NA,NA,1,NA,NA,NA,NA,4,0,NA,2,0,0,0.566064949
NA,66,60,3,3,81,79,1,2,1,3,3,1,0,0.925063359
NA,91,7,3,2,55,13,1,4,4,2,2,1,1,0.830309739
NA,9,1,1,2,16,19,0,6,5,84,3,1,1,0.993793267
NA,80,86,3,3,68,40,1,1,2,2,3,0,0,0.738988461
NA,NA,NA,2,4,NA,NA,NA,6,0,NA,2,0,0,0.887030369
NA,17,14,2,4,80,80,0,6,5,86,2,0,1,1.074571751
NA,48,NA,3,NA,42,NA,0,5,3,62,1,0,0,0.950019374
NA,86,88,3,4,0,0,NA,3,5,0,2,0,0,0.894727256
NA,91,NA,3,NA,-32,NA,0,4,2,2,2,1,1,0.917533133
NA,40,58,2,2,-9,-1,0,5,1,65,1,0,0,0.894092774
NA,35,8,2,2,76,61,0,4,1,93,3,1,0,0.816516184
NA,5,1,1,1,0,0,NA,4,4,63,4,1,1,1.120123702
NA,50,30,2,2,0,0,NA,4,1,46,2,1,0,1.097580271
NA,62,78,3,3,58,70,1,2,4,4,4,1,1,0.968353664
NA,73,73,3,3,41,49,1,1,3,2,2,0,1,0.83118332
NA,60,54,2,3,39,-10,0,4,3,100,4,0,0,0.852636109
NA,31,0,2,2,100,95,1,4,1,50,1,1,0,1.165317374
NA,50,51,3,3,0,0,NA,4,2,50,2,1,0,1.131598165
NA,30,49,2,3,41,45,1,7,1,30,1,1,0,2.197715628
NA,81,NA,4,NA,65,NA,1,2,4,0,1,0,1,1.050536911
NA,NA,NA,2,2,NA,NA,NA,5,0,NA,1,1,0,1.138317856
NA,73,83,3,3,68,75,0,2,1,100,2,0,0,1.182318703
NA,13,22,2,2,55,53,0,7,5,36,1,0,1,0.610563142
NA,81,62,3,3,19,18,1,4,4,21,2,0,0,1.163678285
NA,2,0,2,2,58,60,0,6,5,90,3,1,1,1.067506623
NA,15,13,1,1,15,4,1,1,5,0,2,0,0,0.546081986
NA,30,30,2,2,0,0,NA,2,4,1,1,1,0,1.706141502
NA,85,81,4,4,24,25,1,4,5,4,2,0,1,0.893685829
NA,NA,NA,2,3,NA,NA,NA,4,0,NA,1,0,0,0.846009989
NA,20,NA,3,NA,12,NA,1,1,1,20,3,1,0,0.909275176
NA,72,68,3,3,80,73,1,2,4,0,1,0,1,0.89016345
NA,58,NA,4,NA,63,NA,1,2,5,2,2,0,1,0.940417963
NA,28,41,3,3,20,31,1,4,3,1,2,0,1,0.940417963
NA,50,35,2,3,0,0,NA,2,4,66,2,0,1,0.883325193
NA,94,100,2,4,1,0,1,1,1,100,1,1,0,1.165317374
NA,NA,NA,3,3,NA,NA,NA,2,0,NA,1,0,0,0.950019374
NA,40,60,3,3,19,-3,1,3,2,60,3,0,0,0.929345078
NA,66,NA,3,NA,86,NA,1,1,1,2,2,0,0,0.894727256
NA,63,47,3,3,0,0,NA,4,2,39,2,1,1,0.953054535
NA,70,40,3,2,85,73,1,1,1,0,2,0,1,0.83118332
NA,NA,53,2,1,NA,3,1,4,0,NA,2,0,0,0.751644643
NA,42,72,2,4,41,57,1,4,3,0,2,1,0,0.553913082
NA,44,59,4,3,-4,-12,1,2,2,50,2,1,0,0.933546458
NA,5,55,3,3,37,33,0,7,4,95,2,0,0,1.000979658
NA,0,NA,1,NA,58,NA,0,7,5,89,3,0,0,0.844407653
NA,50,NA,3,NA,0,NA,NA,4,1,77,3,0,0,0.907217485
NA,84,86,4,4,-71,-70,0,4,4,6,3,0,0,0.794177109
NA,63,NA,3,NA,26,NA,1,1,2,46,2,0,1,0.83118332
NA,77,56,3,2,0,0,NA,3,3,17,4,1,0,0.98212987
NA,18,11,2,2,86,87,0,6,3,93,3,0,0,0.997375964
NA,9,7,1,1,5,64,0,7,1,88,3,0,0,0.852636109
NA,80,72,4,4,29,32,1,4,3,6,4,0,0,0.796149828
NA,98,78,4,3,97,97,1,1,2,2,2,1,0,0.933546458
NA,53,46,3,3,NA,NA,1,3,2,75,2,1,0,1.162118345
NA,50,50,2,3,0,0,1,4,2,50,1,0,0,0.91529957
NA,62,NA,2,NA,48,NA,1,2,2,9,1,0,0,1.126415005
NA,74,25,3,3,33,27,1,4,2,20,2,1,0,0.843905912
NA,51,50,3,3,43,39,1,2,2,8,2,1,0,1.097580271
NA,14,4,2,2,56,64,0,7,4,64,2,0,0,0.557747676
NA,50,50,3,3,2,1,1,2,0,91,4,0,0,1.000851606
NA,62,29,3,3,0,0,NA,5,1,53,2,1,0,0.811476215
NA,4,2,1,1,58,1,0,7,3,11,4,0,0,0.796149828
NA,72,50,2,2,97,94,0,7,4,98,4,0,0,0.914545967
NA,1,31,2,2,72,80,0,7,4,100,4,0,0,0.968522264
NA,50,70,3,3,88,92,1,2,2,0,1,1,0,1.027987621
NA,14,1,2,2,64,69,0,5,4,99,4,0,0,0.947813419
NA,62,60,4,4,0,0,NA,4,2,2,3,1,0,0.839695575
NA,0,0,1,1,100,98,0,7,4,100,4,0,0,0.931300814
NA,11,13,2,2,58,57,0,5,2,85,3,0,1,1.004245306
NA,59,62,3,3,36,35,1,2,3,0,1,0,0,0.702175268
NA,100,100,4,4,50,0,1,7,2,3,3,1,0,0.837892686
NA,73,47,3,3,55,58,1,4,2,1,4,1,0,0.898896029
NA,NA,NA,2,2,NA,NA,NA,NA,1,95,2,0,0,0.873997105
NA,86,58,3,3,-37,45,0,5,1,79,4,1,0,0.94638715
NA,88,78,3,3,36,45,1,3,4,0,4,0,0,0.913946177
NA,18,NA,2,NA,44,NA,0,4,2,72,1,0,0,1.111290595
NA,88,73,3,3,56,75,1,3,2,3,3,1,0,0.847822266
NA,70,60,3,3,51,29,1,2,4,0,1,0,0,0.747382877
NA,20,7,1,3,83,79,0,7,2,77,3,0,0,0.964232456
NA,6,1,2,2,35,21,0,3,5,76,1,0,0,0.993328861
NA,41,49,2,2,22,27,1,4,2,29,1,0,0,0.846009989
NA,7,16,2,2,34,19,0,6,3,70,3,0,0,0.959045633
NA,97,NA,1,4,9,NA,0,1,0,96,2,0,0,0.790949236
NA,0,8,2,2,62,85,0,6,3,100,2,0,0,1.207576015
NA,13,96,3,4,92,3,0,4,3,94,1,0,0,0.894092774
NA,38,98,4,2,-2,-14,0,3,1,25,1,1,0,1.106316177
NA,99,51,3,2,13,6,1,3,1,4,2,1,1,0.917533133
NA,66,60,3,3,20,37,0,4,2,63,3,0,0,0.918460714
NA,39,22,2,2,56,42,0,6,5,71,1,0,0,1.045870135
NA,32,26,2,3,-26,-3,1,3,2,95,4,0,0,0.997375964
NA,78,87,4,4,-10,6,0,4,5,27,2,0,1,0.55709848
NA,71,52,3,3,0,0,NA,5,1,73,4,1,0,0.925063359
NA,NA,NA,1,1,NA,NA,NA,4,0,NA,2,1,0,1.017647765
NA,0,1,1,1,60,60,0,6,5,100,4,1,0,1.230968152
NA,3,4,1,1,0,0,NA,7,3,90,4,0,0,0.544116
NA,100,NA,4,NA,3,NA,1,1,1,97,3,1,0,1.027126573
NA,81,71,4,3,88,93,1,3,5,2,2,0,1,0.83118332
NA,71,68,3,3,54,58,1,3,4,2,2,1,0,0.895589202
NA,1,0,1,2,100,58,0,7,3,100,3,0,0,0.964232456
NA,74,NA,4,4,4,NA,1,1,0,65,1,1,0,1.323917234
NA,40,NA,1,NA,92,NA,1,4,1,NA,1,1,0,0.987857546
NA,16,6,1,1,97,88,0,4,2,96,3,0,0,0.819868301
NA,51,53,3,3,30,58,1,2,1,28,2,1,0,0.932810777
NA,58,62,3,3,39,29,0,6,1,60,3,0,1,1.003826157
NA,41,28,1,2,26,-3,1,4,2,8,2,0,1,0.811925433
NA,17,83,2,2,61,61,0,7,2,95,2,0,0,1.035392404
NA,56,64,3,3,9,22,1,2,4,0,2,1,0,0.878168999
NA,31,35,3,2,91,70,1,7,2,10,2,1,0,1.097580271
NA,76,79,4,4,78,49,1,3,5,0,4,0,0,0.872859604
NA,52,50,3,3,-18,-2,0,6,5,29,4,0,0,0.834518064
NA,21,20,2,2,51,40,1,2,2,0,2,1,0,0.526067087
NA,82,53,4,3,68,46,1,2,2,5,4,0,0,0.829484643
NA,5,NA,1,2,0,NA,NA,4,3,2,1,0,1,0.869902116
NA,50,48,3,4,100,100,1,1,1,2,2,1,0,0.988463722
NA,51,6,2,3,0,0,NA,4,3,48,2,1,0,1.693208621
NA,3,4,1,1,100,84,0,7,1,100,2,1,0,1.254153791
NA,69,56,3,3,-2,-2,0,2,2,69,1,1,0,1.041188555
NA,22,12,2,1,81,78,0,7,3,95,3,0,1,1.004245306
NA,0,8,2,2,99,59,0,6,2,100,3,0,0,0.907469147
NA,48,47,2,2,0,0,NA,4,1,10,1,0,0,1.26198631
NA,3,0,2,2,32,24,0,4,2,71,1,0,0,0.846009989
NA,0,NA,1,NA,0,NA,NA,4,1,75,2,0,0,0.751644643
NA,41,43,3,3,66,59,1,1,5,0,1,0,1,0.979452731
NA,92,89,4,3,66,60,1,2,5,0,3,0,0,0.872859604
NA,97,74,4,3,93,75,1,1,5,1,1,0,0,0.970314186
NA,53,60,2,2,60,16,0,5,2,78,4,1,0,1.027126573
NA,17,NA,2,NA,53,NA,0,7,5,93,1,0,1,1.433831179
NA,11,16,1,2,59,9,0,4,2,62,4,0,0,0.947813419
1,1,2,1,1,70,69,0,5,5,100,1,1,0,1.439093602
NA,58,NA,3,NA,NA,NA,NA,2,1,50,3,0,0,1.205129155
NA,11,14,2,3,96,97,0,7,4,99,3,1,0,0.836178907
NA,20,10,2,2,70,70,0,7,4,95,4,1,1,1.121077188
NA,75,81,3,3,15,36,1,2,2,63,2,1,0,0.526067087
NA,50,50,2,1,70,45,0,7,1,88,2,0,0,0.938565981
NA,66,68,3,3,0,0,NA,4,5,0,2,0,1,0.940417963
NA,NA,NA,2,1,NA,NA,NA,7,0,46,1,1,0,0.964969637
NA,76,34,3,3,79,81,0,7,2,80,1,0,1,1.11917496
NA,85,83,4,4,15,5,0,4,2,89,1,1,0,1.041188555
NA,20,NA,2,NA,60,NA,0,6,5,95,3,0,0,1.095138021
NA,21,50,2,2,5,0,0,7,1,8,2,0,1,0.518136182
NA,0,0,2,1,0,0,NA,5,5,0,3,1,0,0.924460078
NA,87,80,4,3,84,77,1,4,2,16,4,1,1,0.878318066
NA,55,67,3,2,0,0,NA,4,3,35,1,1,0,0.741944441
NA,61,NA,3,NA,0,NA,NA,4,4,12,1,0,1,0.890535138
NA,1,2,1,1,89,73,0,7,5,80,2,0,1,1.033274695
NA,75,87,4,3,32,31,1,4,4,21,4,1,0,0.900774174
NA,31,39,2,2,9,10,0,4,1,39,1,0,1,1.017572973
0,99,2,2,3,97,97,1,4,1,1,2,1,0,0.990324974
NA,1,0,1,1,0,0,NA,4,3,60,4,1,0,0.886862201
NA,3,71,2,2,95,78,0,6,4,100,3,0,0,0.929345078
NA,51,96,4,4,68,88,1,4,2,2,4,1,0,0.635334523
NA,42,52,2,3,26,11,1,4,2,51,2,0,0,0.855716833
NA,27,15,3,2,11,-1,0,4,5,28,1,0,1,0.979452731
NA,8,5,1,2,71,42,0,4,2,69,2,0,0,0.873997105
NA,28,13,3,2,NA,39,0,5,1,47,1,0,0,3.312121538
NA,48,48,2,2,69,43,0,6,2,76,4,0,0,0.997375964
NA,5,4,1,1,87,89,0,6,5,98,3,0,0,0.997375964
NA,0,4,1,1,86,63,0,7,2,88,3,0,0,0.959045633
NA,55,41,3,3,51,75,1,2,4,0,1,0,1,0.845928611
NA,24,NA,2,NA,26,NA,0,5,1,94,2,1,0,0.824353253
NA,63,87,2,2,22,5,1,2,2,42,2,1,0,1.07215017
NA,51,NA,3,NA,72,NA,1,1,2,1,2,1,0,0.813348275
NA,88,59,3,3,69,73,1,5,1,3,4,1,0,0.613726294
NA,13,2,2,1,60,62,0,7,4,100,4,0,0,0.903834928
NA,4,NA,2,NA,41,NA,0,5,2,99,1,0,0,1.135030567
NA,72,26,2,2,60,64,0,5,1,88,2,0,1,0.918629193
NA,49,0,1,2,47,46,1,4,2,3,1,1,0,1.00943911
NA,80,70,3,3,85,80,1,1,5,0,2,0,0,1.163678285
NA,5,NA,2,NA,36,NA,0,6,3,98,4,0,0,0.796149828
NA,40,NA,2,NA,78,NA,1,1,2,1,2,0,0,1.010739837
NA,77,NA,2,NA,55,NA,1,1,4,0,2,0,1,0.963694012
NA,14,20,2,2,27,28,0,5,5,60,3,0,0,0.844407653
NA,3,NA,1,NA,63,NA,0,5,1,95,1,0,0,0.989625022
NA,100,96,4,4,NA,98,1,2,3,3,4,0,0,1.214067413
NA,15,1,2,1,0,0,NA,4,5,100,2,0,0,1.02236311
