totalfakebinary18_pre,pol_therm_media,pol_therm_media_w2,massmedia_trust,mis_pro_r_false,mis_pro_d_false,proD_fake,proR_fake,vote_binary,vote_combined,polact_mean,massmedia_trustw2,affect_merged_leanersw1,affect_merged_leaners,lean_Dem,ideology,polknow,pol_therm_trump,agecat,nonwhite,college,weight,control_fake
0,78,69,3,2,4,0,1,1,3,3.599999905,3,78,92,1,4,5,1,2,0,1,0.634052942,0
0,61,17,2,2,3,1,0,1,4,2.400000095,2,37,21,1,2,2,0,1,0,0,0.868023185,0
NA,71,69,3,1,NA,1,0,1,4,3.799999952,4,55,47,1,1,4,0,4,0,0,0.526429627,0
0,63,67,3,2,2,0,0,1,4,3.599999905,4,38,39,1,4,5,9,2,0,1,0.634052942,1
1,1,0,1,4,1,0,1,1,4,2.799999952,2,-76,-85,1,4,5,100,2,1,0,5.034346065,0
0,90,76,4,1,4,0,1,1,4,3.400000095,3,99,97,1,1,5,0,4,0,0,0.401022599,0
0,80,NA,3,1,1,0,0,0,0,NA,NA,80,NA,1,2,2,2,4,0,0,1.537989694,0
0,88,89,4,1,2,0,0,1,4,5,4,85,76,1,1,5,5,4,0,1,0.248263989,1
0,50,50,3,1,3,1,0,1,4,3.599999905,3,49,50,1,2,5,1,2,0,0,0.539620129,0
0,81,80,3,2,2,0,0,1,4,3.799999952,3,82,81,1,2,4,8,3,0,0,0.585178522,1
0,12,20,2,1,4,0,0,1,4,1,2,97,93,1,1,3,2,3,0,1,0.440934145,1
0,63,60,3,1,2,0,1,1,4,2.200000048,3,30,30,1,2,5,0,2,0,1,0.831633236,0
0,30,30,2,3,2,0,0,0,1,2,3,-11,-28,1,4,3,52,3,0,0,2.653011692,1
0,14,35,3,2,3,0,0,1,3,3,2,45,42,1,2,5,1,1,1,1,0.853462401,1
0,52,71,3,1,2,0,0,1,4,4.199999809,3,42,32,1,2,5,4,1,0,1,0.473890793,1
0,80,66,3,1,2,0,0,1,4,5,3,80,72,1,4,5,1,4,1,1,0.712361563,1
0,48,NA,3,1,1,0,0,0,0,NA,NA,55,NA,1,3,4,0,3,0,0,0.425310714,0
0,41,62,2,1,3,1,0,1,4,3.400000095,2,51,35,1,3,5,10,3,0,1,0.432635156,0
0,47,56,3,1,4,0,0,1,4,3.799999952,3,99,100,1,1,3,0,4,0,0,0.468476168,1
0,50,32,4,2,2,0,1,1,4,2.799999952,3,49,34,1,1,4,4,1,0,0,1.231607499,0
0,33,40,2,2,2,0,1,1,4,3.200000048,3,23,21,1,5,5,50,4,0,1,0.441491853,0
0,100,95,4,1,4,1,0,1,4,4.400000095,4,99,99,1,2,5,1,4,0,0,0.33565761,0
0,31,62,4,4,4,1,0,0,1,5,3,45,75,1,1,2,NA,3,0,1,0.46956138,0
0,81,78,3,2,3,0,0,1,4,4.800000191,3,83,66,1,1,5,0,4,0,1,0.319766734,1
0,95,85,4,1,2,1,0,1,4,4.199999809,4,80,75,1,1,5,0,4,0,0,1.345426228,0
0,82,77,3,1,4,0,1,1,4,3.400000095,3,95,66,1,1,5,0,4,0,0,1.345426228,0
0,76,NA,3,1,2,0,0,0,0,NA,NA,60,NA,1,1,5,0,2,1,1,0.426814094,0
0,99,86,4,1,1,0,0,1,4,3.200000048,3,74,90,1,2,5,0,4,0,1,0.248263989,1
0,50,56,2,1,4,1,0,1,4,1,3,41,37,1,4,4,0,1,1,0,0.661645152,0
0,77,74,3,1,4,0,1,1,4,3.400000095,3,87,73,1,1,5,0,4,0,1,0.248263989,0
0,98,99,4,4,2,0,1,1,4,3.599999905,4,90,99,1,4,1,7,4,1,0,1.299477156,0
0,NA,32,3,1,4,1,0,1,4,2.200000048,3,85,76,1,6,1,5,3,0,0,0.425310714,0
NA,69,78,3,2,3,0,0,1,4,5,3,37,63,1,1,5,3,2,0,1,0.327778981,1
0,65,78,3,1,1,0,1,1,4,1.799999952,3,52,73,1,2,1,2,4,0,0,1.345426228,0
NA,48,50,2,2,2,1,0,1,4,3.799999952,3,22,0,1,4,5,1,1,0,1,0.791409745,0
0,88,78,3,2,1,1,0,1,4,3,3,61,65,1,2,5,7,3,0,0,0.585178522,0
0,86,84,3,1,4,1,0,1,4,2.599999905,3,71,68,1,4,1,7,4,1,0,1.067372785,0
0,50,NA,2,1,4,0,1,1,3,4.599999905,2,72,71,1,2,2,2,3,0,1,0.440934145,0
0,89,80,3,2,1,1,0,1,4,1,4,96,92,1,1,5,2,2,1,0,0.859180225,0
0,39,34,2,2,2,0,0,0,2,1,2,-1,0,1,4,2,60,2,0,1,0.791655965,1
NA,46,50,2,1,4,0,1,1,4,2.200000048,3,47,34,1,4,4,5,4,0,0,0.584439303,0
0,39,37,2,1,1,0,1,1,4,4.800000191,2,20,16,1,1,5,16,3,0,1,0.200491483,0
NA,50,50,2,1,2,1,0,1,3,2.799999952,3,44,25,1,2,1,1,2,0,1,0.831633236,0
0,4,NA,1,1,1,0,0,0,0,NA,NA,-2,NA,1,4,5,11,3,0,0,0.883077975,0
0,87,81,4,1,4,0,1,1,4,5,4,69,59,1,1,5,5,4,0,1,0.441491853,0
0,55,71,3,1,2,0,0,1,4,3.599999905,3,48,37,1,1,5,6,4,0,1,0.248263989,1
0,50,42,3,1,4,0,0,1,4,2.200000048,3,72,59,1,4,1,0,2,1,0,0.688703613,1
0,80,50,3,1,3,0,0,0,1,1.200000048,3,60,35,1,4,1,0,1,0,1,0.84279128,1
0,50,NA,2,2,2,0,0,0,0,NA,NA,54,NA,1,2,3,50,1,1,1,1.061345671,0
0,49,NA,3,2,3,0,0,0,0,NA,NA,63,NA,1,2,5,5,1,0,1,0.663087531,0
0,73,71,3,2,4,0,0,1,4,1,3,34,29,1,4,3,16,4,0,0,1.345426228,1
0,62,52,3,2,3,0,0,1,4,4,3,43,24,1,4,2,41,4,1,1,1.721689779,1
0,20,51,3,1,3,0,0,1,4,3.400000095,3,69,69,1,2,5,2,4,0,1,0.243591318,1
0,50,NA,3,1,4,0,0,0,0,NA,NA,72,NA,1,1,2,0,1,0,0,1.344130796,0
0,69,60,3,1,3,0,1,1,4,2.799999952,3,51,33,1,2,5,1,2,0,1,0.634052942,0
0,74,65,3,1,1,1,0,1,4,5,4,64,56,1,2,5,8,4,0,1,0.325900634,0
0,53,74,3,1,4,0,0,1,4,3.75,3,71,81,1,2,5,3,4,0,1,0.248263989,1
0,47,NA,2,3,2,1,0,1,4,1,2,-2,NA,1,4,4,64,1,1,1,2.337282685,0
0,82,54,3,3,3,1,0,1,3,1.799999952,3,92,17,1,6,2,0,2,1,1,0.413308906,0
0,36,10,2,2,3,1,0,0,0,1,2,26,50,1,2,3,1,1,0,1,0.473890793,0
0,50,50,3,2,2,0,1,1,4,1.799999952,2,100,100,1,7,2,0,3,0,0,0.468476168,0
0,50,NA,3,1,2,0,0,0,0,NA,NA,75,NA,1,1,4,0,2,0,0,0.84341066,0
0,60,37,3,1,3,0,1,1,4,3.599999905,2,44,35,1,1,5,1,2,0,1,0.523934323,0
NA,81,NA,3,1,3,0,0,0,0,NA,NA,62,NA,1,2,2,1,2,1,1,0.413308906,0
0,91,92,3,1,1,1,0,1,4,4.400000095,3,82,73,1,1,3,2,2,0,1,0.327778981,0
0,88,20,3,3,3,0,0,1,4,4,4,12,-8,1,2,2,20,2,1,1,0.532464507,1
NA,20,34,2,1,3,0,0,1,4,4.599999905,3,70,72,1,1,5,0,4,1,1,0.884616883,1
NA,85,65,4,1,4,1,0,0,1,2.799999952,3,21,9,1,4,2,41,2,0,1,0.666622436,0
NA,12,5,2,2,1,1,0,1,3,1.399999976,2,66,46,1,4,3,4,3,1,0,1.383844489,0
0,70,62,2,1,4,1,0,1,4,3.400000095,2,55,38,1,3,5,20,2,0,1,0.540479629,0
NA,51,NA,3,1,4,0,0,0,0,NA,NA,23,NA,1,2,3,14,2,1,0,0.859180225,0
NA,61,71,3,1,3,1,0,1,4,4.599999905,3,29,29,1,4,5,1,4,1,1,0.630842938,0
0,50,51,2,1,3,0,0,1,4,1.200000048,3,30,30,1,1,2,10,2,1,1,0.413308906,1
0,60,51,3,1,2,0,0,1,4,3.599999905,3,55,50,1,2,4,0,1,0,1,0.473890793,1
0,100,100,4,1,2,0,0,1,4,2.400000095,4,88,48,1,3,4,1,3,0,1,0.46956138,1
0,86,NA,3,1,NA,0,0,0,0,NA,NA,47,NA,1,6,0,16,3,1,0,1.383844489,0
0,49,30,3,1,2,1,0,1,4,1,3,99,95,1,1,1,1,3,0,0,0.468476168,0
0,62,59,3,1,1,0,1,1,4,3.799999952,3,69,82,1,2,4,0,4,1,1,0.748550774,0
0,92,91,4,1,4,1,0,1,4,3,3,60,50,1,2,3,0,3,0,1,0.484389645,0
NA,56,NA,2,2,4,0,0,0,0,NA,NA,42,NA,1,4,4,13,1,0,0,0.815103364,0
0,33,51,3,3,3,0,1,0,1,1.600000024,3,76,51,1,2,3,7,2,0,0,1.179714759,0
0,66,60,3,3,3,1,0,1,4,1.600000024,3,46,31,1,4,4,5,1,0,1,0.575200612,0
0,50,54,3,1,2,1,0,1,4,4.599999905,3,59,69,1,1,4,0,4,0,0,0.560607576,0
0,75,80,3,2,2,0,0,1,4,3.799999952,3,55,100,1,2,2,0,1,0,1,0.791409745,1
0,32,65,3,1,1,0,0,1,4,3.200000048,3,47,63,1,2,4,2,4,0,0,1.160658857,1
0,100,100,4,1,1,0,0,1,4,5,4,82,93,1,1,3,0,3,0,0,0.468476168,1
0,61,75,3,1,3,1,0,1,4,4.400000095,4,69,73,1,2,4,2,1,0,0,0.815103364,0
NA,50,40,3,2,1,0,1,1,3,3.400000095,3,-17,8,1,4,2,71,4,0,0,1.753736047,0
0,92,98,4,1,1,1,0,1,4,3.400000095,4,44,42,1,1,5,0,2,0,1,0.327778981,0
0,59,NA,3,3,3,0,0,0,0,NA,NA,1,NA,1,5,3,11,2,0,1,0.654075681,0
NA,47,50,2,2,1,1,0,1,4,3,2,0,18,1,2,3,23,2,0,1,0.523934323,0
0,49,50,2,1,4,1,0,1,4,1.799999952,3,45,45,1,2,4,0,1,1,0,2.976303683,0
0,99,91,4,4,4,0,1,1,4,3,4,-6,-2,1,4,4,93,4,0,0,2.032916443,0
0,70,78,3,1,4,0,1,1,4,3.599999905,3,69,68,1,1,4,0,4,0,0,0.401022599,0
0,37,67,3,1,4,0,0,1,4,1.799999952,3,66,94,1,1,5,5,3,0,0,0.585178522,1
NA,60,44,3,3,4,1,0,0,1,1,3,29,44,1,4,2,3,1,1,0,3.169537404,0
0,26,29,2,3,NA,1,0,1,3,2.799999952,2,57,57,1,3,2,13,2,1,1,0.648214273,0
NA,63,57,3,1,1,1,0,1,4,3.200000048,4,58,53,1,5,5,0,4,0,1,0.325900634,0
0,50,50,3,2,2,0,1,1,3,1.799999952,3,12,66,1,3,3,49,1,1,1,0.852525774,0
0,56,51,3,1,1,0,0,1,4,3.400000095,3,68,57,1,3,5,2,2,0,1,0.634052942,1
0,73,NA,2,1,4,0,0,0,0,NA,NA,44,NA,1,4,2,6,2,0,1,0.831633236,0
1,36,46,2,2,1,0,1,1,4,3.799999952,3,62,50,1,1,5,0,3,0,1,0.568168413,0
0,67,54,3,1,3,0,1,1,3,1.399999976,3,30,53,1,2,4,5,2,1,1,0.454524599,0
0,93,70,3,2,4,1,0,1,4,4,3,71,71,1,2,5,0,1,0,1,0.791409745,0
0,53,59,3,1,3,0,1,1,4,3.400000095,3,69,67,1,1,5,3,3,1,0,1.367198355,0
0,30,50,2,1,4,0,0,1,4,2.599999905,2,38,49,1,1,4,1,4,0,1,0.325900634,1
0,71,80,3,1,4,1,0,1,4,4.400000095,4,31,44,1,4,5,5,4,1,1,0.748550774,0
NA,64,65,3,1,3,0,0,1,3,2.799999952,3,37,28,1,2,5,29,2,1,1,0.518059713,1
0,71,74,2,3,2,1,0,1,4,2.799999952,3,-3,-5,1,5,1,86,3,0,0,1.408688254,0
NA,50,80,3,1,3,0,0,1,4,2.400000095,4,53,54,1,2,4,7,1,0,1,0.827223327,1
0,10,NA,2,2,3,0,0,0,0,NA,NA,-3,NA,1,2,4,53,1,1,0,3.74220722,0
0,86,52,3,1,1,1,0,1,4,5,3,53,51,1,2,5,NA,3,0,1,0.432635156,0
0,100,75,3,3,3,0,0,1,4,1.799999952,3,3,42,1,5,1,36,3,0,0,2.48812137,1
0,72,30,3,1,1,0,0,1,4,1.200000048,2,2,29,1,2,2,3,4,0,1,0.347059427,1
0,100,50,3,1,3,0,1,1,4,4.199999809,3,61,60,1,1,2,0,1,0,0,0.592421255,0
NA,74,77,3,2,4,0,0,1,4,3.200000048,3,62,62,1,1,4,0,2,0,1,0.523934323,1
NA,40,60,3,1,4,1,0,1,4,4.800000191,3,85,74,1,3,5,0,2,0,1,0.634052942,0
0,60,50,3,1,3,0,0,1,4,4.400000095,3,70,70,1,1,5,0,3,0,1,0.275853172,1
0,60,45,3,1,1,1,0,1,3,4.599999905,3,60,80,1,1,3,5,1,0,0,5.83801872,0
0,50,NA,2,3,3,0,0,0,0,NA,NA,30,NA,1,4,2,12,2,1,0,3.548150777,0
1,80,80,3,1,1,0,1,1,4,5,4,75,75,1,1,5,0,4,0,1,0.511127245,0
0,62,66,3,1,4,0,1,1,3,2.599999905,3,84,67,1,2,4,3,1,1,1,0.611025646,0
NA,50,67,3,2,3,0,1,1,4,3.599999905,4,29,48,1,4,1,52,2,1,1,0.405529862,0
0,1,3,2,1,4,1,0,1,4,3.799999952,2,100,86,1,1,4,0,3,0,1,0.454858391,0
0,50,65,3,1,3,0,0,1,4,2.400000095,3,92,88,1,1,3,1,2,0,0,0.539620129,1
0,44,50,3,1,3,0,0,1,4,2.200000048,3,21,20,1,4,3,21,4,0,0,0.25569664,1
0,62,86,4,1,1,0,1,1,4,3.799999952,3,56,56,1,2,5,4,3,0,1,0.440934145,0
NA,68,85,4,2,4,0,1,1,4,1,4,9,-10,1,7,3,70,2,0,1,0.38079812,0
0,80,95,4,1,1,0,0,1,4,3,4,90,97,1,1,5,0,4,0,0,1.537989694,1
0,90,90,3,1,3,0,0,1,4,3.799999952,4,74,75,1,2,5,0,4,0,1,0.243591318,1
0,93,60,3,1,1,0,0,1,4,1,3,23,1,1,2,5,1,4,0,0,1.267466561,1
0,94,91,4,1,3,1,0,1,4,4.199999809,4,55,57,1,4,3,1,4,1,1,0.755499593,0
0,80,NA,3,1,2,0,0,0,0,NA,NA,31,NA,1,1,4,0,3,0,0,0.584439303,0
0,65,81,3,1,2,0,1,1,4,1.799999952,4,49,60,1,4,5,2,4,0,0,0.25569664,0
0,81,NA,4,1,3,0,0,0,0,NA,NA,55,NA,1,2,5,NA,2,1,0,0.940282699,0
0,61,66,3,1,2,1,0,1,4,4.400000095,3,90,91,1,1,5,0,2,0,1,0.327778981,0
0,84,60,3,2,3,1,0,1,4,2.799999952,3,50,38,1,2,5,22,3,1,1,0.732372039,0
0,73,NA,3,1,1,0,0,0,0,NA,NA,87,NA,1,1,3,0,3,1,1,1.571288128,0
0,21,35,2,1,3,0,0,0,1,2.799999952,2,61,61,1,2,1,3,2,0,1,0.831633236,1
0,72,NA,3,3,2,0,0,0,0,NA,NA,49,NA,1,2,4,16,2,0,1,0.831633236,0
NA,44,29,2,1,1,0,1,1,4,3,2,54,47,1,5,5,1,3,0,0,0.585178522,0
0,84,80,3,4,4,1,0,1,4,1.399999976,4,83,83,1,1,5,4,4,0,1,0.441491853,0
NA,61,62,3,1,1,1,0,1,3,3.400000095,2,60,58,1,1,5,0,2,1,0,0.688703613,0
0,85,83,3,1,2,0,1,1,4,3.400000095,3,72,75,1,1,4,1,2,0,0,0.539620129,0
0,40,70,2,1,4,1,0,1,4,3.599999905,2,60,75,1,1,5,0,3,0,1,0.485002318,0
0,71,70,3,1,3,0,1,1,4,4.199999809,3,66,59,1,1,5,0,4,0,0,0.25569664,0
NA,36,59,2,1,2,1,0,1,4,4.199999809,2,76,86,1,1,5,0,2,0,1,0.696540931,0
0,70,70,4,1,1,0,1,1,4,4,4,55,35,1,1,5,1,4,0,1,0.511127245,0
0,47,51,3,1,4,1,0,1,4,2.200000048,3,47,54,1,3,5,10,1,1,1,2.463629482,0
0,80,83,3,1,1,0,0,1,4,4.199999809,3,70,83,1,1,5,0,4,0,1,0.319766734,1
0,95,99,4,1,1,0,0,1,4,4.199999809,4,81,86,1,1,3,0,4,0,0,0.585178522,1
0,60,70,3,3,1,0,1,1,4,4.400000095,3,59,79,1,2,5,0,4,0,1,0.243591318,0
0,42,NA,2,4,4,0,0,0,0,NA,NA,97,NA,1,4,3,1,3,1,1,0.769991904,0
0,6,NA,2,1,3,0,0,0,0,NA,NA,25,NA,1,1,4,0,2,0,1,0.831633236,0
NA,75,60,3,1,1,1,0,1,4,1.600000024,3,5,-3,1,3,2,43,2,1,0,5.034346065,0
NA,8,NA,1,1,4,0,0,0,0,NA,NA,71,NA,1,2,2,0,2,0,0,0.250070385,0
0,41,66,3,1,1,0,1,1,4,3,3,9,9,1,3,5,11,4,0,1,0.319766734,0
NA,96,98,3,3,4,0,0,1,4,4.599999905,4,95,69,1,2,2,1,3,1,0,1.617774496,1
0,13,29,2,1,2,0,1,1,4,5,4,8,10,1,1,5,1,1,0,0,2.130686836,0
0,30,30,2,3,2,0,1,0,2,3,2,21,20,1,3,2,5,1,0,1,0.84279128,0
NA,76,83,3,1,3,1,0,0,1,1,3,44,25,1,4,3,62,2,1,1,0.431858507,0
0,91,66,3,4,3,0,0,0,2,2.799999952,3,68,57,1,3,2,0,4,0,1,0.432635156,1
0,70,60,3,3,3,0,1,1,3,1.799999952,3,60,51,1,2,3,0,2,0,0,0.574654459,0
0,94,93,4,1,1,0,1,1,4,3,4,75,71,1,1,5,0,1,0,1,0.663087531,0
0,81,75,3,1,1,0,1,1,4,4.199999809,3,69,80,1,1,4,0,4,0,1,0.319766734,0
NA,64,71,3,1,3,0,1,1,4,3.200000048,3,86,86,1,1,5,0,3,1,0,2.053375521,0
1,73,74,4,1,1,1,0,1,4,4.199999809,3,76,85,1,1,5,0,4,1,1,1.647738107,0
NA,32,49,3,2,4,1,0,1,3,4,4,75,65,1,1,3,4,1,1,1,0.801913887,0
0,80,95,4,1,4,1,0,1,4,4,4,95,97,1,2,5,0,4,0,1,0.455433712,0
NA,69,6,1,4,3,0,0,1,4,1,3,64,6,1,4,3,3,3,1,0,1.91616239,1
1,97,81,4,1,1,0,0,1,4,5,4,65,57,1,3,4,3,4,0,1,0.454858391,1
0,51,52,3,1,2,1,0,1,4,3.400000095,3,32,36,1,2,5,31,2,0,1,0.831633236,0
0,76,78,3,1,4,0,1,1,4,3.799999952,3,57,35,1,2,5,2,2,0,1,0.514073155,0
